date,station,predicted_cells,alert_probability,predicted_alert_label,shap_top_1,shap_top_2,shap_top_3,scenario_type,scenario_reason,recommended_action_category
2025-09-25,회남(옥천),1394.9464910930274,0.51,1,turbidity,water_temp,sin_season,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 1394.9 cells/mL (위험도: 51.0%). 주요 탐지 요인: ['turbidity', 'water_temp', 'sin_season']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-09-29,회남(옥천),818.0614223310513,0.37,1,turbidity,acc_temp_7d,water_temp,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 818.1 cells/mL (위험도: 37.0%). 주요 탐지 요인: ['turbidity', 'acc_temp_7d', 'water_temp']",일반 관찰 유지
2025-10-10,회남(옥천),401.09825589448207,0.36,1,turbidity,acc_temp_7d,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 401.1 cells/mL (위험도: 36.0%). 주요 탐지 요인: ['turbidity', 'acc_temp_7d', 'sin_season']",일반 관찰 유지
2025-10-14,회남(옥천),346.4996602042743,0.24,1,turbidity,cos_season,transparency,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 346.5 cells/mL (위험도: 24.0%). 주요 탐지 요인: ['turbidity', 'cos_season', 'transparency']",일반 관찰 유지
2025-10-20,회남(옥천),410.85106140844107,0.26,1,cos_season,turbidity,water_temp,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 410.9 cells/mL (위험도: 26.0%). 주요 탐지 요인: ['cos_season', 'turbidity', 'water_temp']",일반 관찰 유지
2025-10-27,회남(옥천),318.2057665922827,0.05,1,turbidity,cos_season,air_temp_7d_mean,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 318.2 cells/mL (위험도: 5.0%). 주요 탐지 요인: ['turbidity', 'cos_season', 'air_temp_7d_mean']",일반 관찰 유지
2025-11-03,회남(옥천),46.442217099163955,0.03,0,cos_season,air_temp_7d_mean,turbidity,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 46.4 cells/mL (위험도: 3.0%). 주요 탐지 요인: ['cos_season', 'air_temp_7d_mean', 'turbidity']",일반 관찰 유지
2025-11-10,회남(옥천),189.73690315152348,0.0,0,turbidity,water_temp,cos_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 189.7 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['turbidity', 'water_temp', 'cos_season']",일반 관찰 유지
2025-11-17,회남(옥천),91.50608436873047,0.01,0,water_temp,turbidity,cos_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 91.5 cells/mL (위험도: 1.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'cos_season']",일반 관찰 유지
2025-11-24,회남(옥천),131.96005885154597,0.0,0,water_temp,turbidity,cos_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 132.0 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'cos_season']",일반 관찰 유지
2025-12-01,회남(옥천),67.53036321814439,0.0,0,turbidity,water_temp,cos_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 67.5 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['turbidity', 'water_temp', 'cos_season']",일반 관찰 유지
2025-12-08,회남(옥천),106.7447879710883,0.0,0,water_temp,turbidity,avg_temp,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 106.7 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'avg_temp']",일반 관찰 유지
2025-12-15,회남(옥천),79.17435292316186,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 79.2 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
